Semester;AnkerID (veranstid);Veranstaltungsnummer;Veranstaltungstitel;Abschluss;AbschlussTxT;Studiengang;StudiengangTxT;Vertiefung;Schwerpunkt;SchwerpunktTxt;KzFa;KzFaTxt;PO-Version;Prüfungsnr.;Prüfungstext
20252;1097398;09139;Stadt und Land im Alten Ägypten. Metropolen und Dörfer am Nil;83;Bachelor;068;Geschichte;---;N3;;N;Nebenfach;2020;20499;Modulprüfung zum Modul: Vertiefungsmodul Alte Geschichte I
20252;1097398;09139;Stadt und Land im Alten Ägypten. Metropolen und Dörfer am Nil;83;Bachelor;068;Geschichte;---;N3;;N;Nebenfach;2020;20599;Modulprüfung zum Modul: Vertiefungsmodul Alte Geschichte II
20252;1097399;09138;Medizin in der Antike: Das Alten Ägypten;33;Lehramt Realschule (modularisiert);068;Geschichte;---;U2;;U;Unterrichtsfach;2020;20499;Modulprüfung zum Modul: Vertiefungsmodul Alte Geschichte
20252;1097399;09138;Medizin in der Antike: Das Alten Ägypten;35;Lehramt Gymnasium (modularisiert);068;Geschichte;---;U3;;U;Unterrichtsfach;2010;20101;Vertiefungskurs Alte Geschichte I
20252;1097399;09138;Medizin in der Antike: Das Alten Ägypten;35;Lehramt Gymnasium (modularisiert);068;Geschichte;---;U3;;U;Unterrichtsfach;2020;21399;Modulprüfung zum Modul: Vertiefungsmodul Alte Geschichte
20252;1097399;09138;Medizin in der Antike: Das Alten Ägypten;83;Bachelor;068;Geschichte;---;H1;;H;Hauptfach;2020;21299;Modulprüfung zum Modul: Vertiefungsmodul Alte Geschichte I
20252;1097399;09138;Medizin in der Antike: Das Alten Ägypten;83;Bachelor;068;Geschichte;---;N3;;N;Nebenfach;2020;20499;Modulprüfung zum Modul: Vertiefungsmodul Alte Geschichte I
20252;1097399;09138;Medizin in der Antike: Das Alten Ägypten;83;Bachelor;068;Geschichte;---;N3;;N;Nebenfach;2020;20599;Modulprüfung zum Modul: Vertiefungsmodul Alte Geschichte II
20252;1097400;11366;Seminar zur Vorlesung Sozialisation und Bildung I;83;Bachelor;052;Pädagogik/Bildungswiss.;---;H1;;H;Hauptfach;2010;10299;"Modulteilprüfung zu Vorlesung und Seminar ""Sozialisation und Bildung I"""
20252;1097400;11366;Seminar zur Vorlesung Sozialisation und Bildung I;83;Bachelor;052;Pädagogik/Bildungswiss.;---;N2;;N;Nebenfach;2010;10402;"Seminar zur Vorlesung ""Sozialisation und Bildung I"""
20252;1097400;11366;Seminar zur Vorlesung Sozialisation und Bildung I;83;Bachelor;052;Pädagogik/Bildungswiss.;---;N3;;N;Nebenfach;2010;10299;"Modulteilprüfung zu ""Sozialisation und Bildung I"" Vorlesung und Seminar"
20252;1097413;11367;Seminar zur Vorlesung Sozialisation und Bildung I;83;Bachelor;052;Pädagogik/Bildungswiss.;---;H1;;H;Hauptfach;2010;10299;"Modulteilprüfung zu Vorlesung und Seminar ""Sozialisation und Bildung I"""
20252;1097413;11367;Seminar zur Vorlesung Sozialisation und Bildung I;83;Bachelor;052;Pädagogik/Bildungswiss.;---;N3;;N;Nebenfach;2010;10299;"Modulteilprüfung zu ""Sozialisation und Bildung I"" Vorlesung und Seminar"
20252;1097414;11365;Seminar zur Vorlesung Sozialisation und Bildung I;83;Bachelor;052;Pädagogik/Bildungswiss.;---;H1;;H;Hauptfach;2010;10299;"Modulteilprüfung zu Vorlesung und Seminar ""Sozialisation und Bildung I"""
20252;1097414;11365;Seminar zur Vorlesung Sozialisation und Bildung I;83;Bachelor;052;Pädagogik/Bildungswiss.;---;N2;;N;Nebenfach;2010;10402;"Seminar zur Vorlesung ""Sozialisation und Bildung I"""
20252;1097414;11365;Seminar zur Vorlesung Sozialisation und Bildung I;83;Bachelor;052;Pädagogik/Bildungswiss.;---;N3;;N;Nebenfach;2010;10299;"Modulteilprüfung zu ""Sozialisation und Bildung I"" Vorlesung und Seminar"
20252;1097415;11368;Sozialisation und Bildung II (PÄD);83;Bachelor;052;Pädagogik/Bildungswiss.;---;H1;;H;Hauptfach;2010;10203;Sozialisation und Bildung II
20252;1097415;11368;Sozialisation und Bildung II (PÄD);83;Bachelor;052;Pädagogik/Bildungswiss.;---;N2;;N;Nebenfach;2010;10302;Sozialisation und Bildung II
20252;1097415;11368;Sozialisation und Bildung II (PÄD);83;Bachelor;052;Pädagogik/Bildungswiss.;---;N3;;N;Nebenfach;2010;10203;Sozialisation und Bildung II
20252;1097433;09889;Der dritte Kreuzzug im Spiegel der Quellen;31;Lehramt Grundschule (modularisiert);068;Geschichte;---;U1;;U;Unterrichtsfach;2020;10299;Modulprüfung zum Modul: Einführungsmodul Mittelalterliche Geschichte
20252;1097433;09889;Der dritte Kreuzzug im Spiegel der Quellen;33;Lehramt Realschule (modularisiert);068;Geschichte;---;U2;;U;Unterrichtsfach;2020;10299;Modulprüfung zum Modul: Einführungsmodul Mittelalterliche Geschichte
20252;1097433;09889;Der dritte Kreuzzug im Spiegel der Quellen;35;Lehramt Gymnasium (modularisiert);068;Geschichte;---;U3;;U;Unterrichtsfach;2020;10299;Modulprüfung zum Modul: Einführungsmodul Mittelalterliche Geschichte
20252;1097433;09889;Der dritte Kreuzzug im Spiegel der Quellen;83;Bachelor;068;Geschichte;---;H1;;H;Hauptfach;2020;10299;Modulprüfung zum Modul: Einführungsmodul Mittelalterliche Geschichte
20252;1097433;09889;Der dritte Kreuzzug im Spiegel der Quellen;83;Bachelor;068;Geschichte;---;N3;;N;Nebenfach;2020;20299;Modulprüfung zum Modul: Einführungsmodul Mittelalterliche Geschichte
20252;1097435;09119;Das Mittelalter. Zugänge zu einer fernen Epoche;31;Lehramt Grundschule (modularisiert);068;Geschichte;---;U1;;U;Unterrichtsfach;2020;21199;Modulprüfung zum Modul: Geschichtswissenschaftliche Arbeitsfelder: Grundlagen und Zusammenhänge
20252;1097435;09119;Das Mittelalter. Zugänge zu einer fernen Epoche;32;Lehramt Mittelschule (modularisiert);068;Geschichte;---;U1;;U;Unterrichtsfach;2020;21199;Modulprüfung zum Modul: Geschichtswissenschaftliche Arbeitsfelder: Grundlagen und Zusammenhänge
20252;1097435;09119;Das Mittelalter. Zugänge zu einer fernen Epoche;33;Lehramt Realschule (modularisiert);068;Geschichte;---;U2;;U;Unterrichtsfach;2020;21199;Modulprüfung zum Modul: Geschichtswissenschaftliche Arbeitsfelder: Grundlagen und Zusammenhänge
20252;1097435;09119;Das Mittelalter. Zugänge zu einer fernen Epoche;35;Lehramt Gymnasium (modularisiert);068;Geschichte;---;U3;;U;Unterrichtsfach;2020;20399;Modulprüfung zum Modul: Geschichtswissenschaftliche Arbeitsfelder: Grundlagen und Zusammenhänge
20252;1097435;09119;Das Mittelalter. Zugänge zu einer fernen Epoche;35;Lehramt Gymnasium (modularisiert);068;Geschichte;---;U3;;U;Unterrichtsfach;2020;21799;Modulprüfung zum Modul: Geschichtswissenschaftliche Arbeitsfelder: Grundlagen und Zusammenhänge
20252;1097435;09119;Das Mittelalter. Zugänge zu einer fernen Epoche;83;Bachelor;068;Geschichte;---;H1;;H;Hauptfach;2020;20399;Modulprüfung zum Modul: Geschichtswissenschaftliche Arbeitsfelder: Grundlagen und Zusammenhänge
20252;1097435;09119;Das Mittelalter. Zugänge zu einer fernen Epoche;83;Bachelor;068;Geschichte;---;N3;;N;Nebenfach;2020;10199;Modulprüfung zum Modul: Geschichtswissenschaftliche Arbeitsfelder: Grundlagen und Zusammenhänge
20252;1097436;09020;Lucius Cornelius Sulla, Die späte Republik im Spiegel einer historischen Biographie;31;Lehramt Grundschule (modularisiert);068;Geschichte;---;U1;;U;Unterrichtsfach;2020;10199;Modulprüfung zum Modul: Einführungsmodul Alte Geschichte
20252;1097436;09020;Lucius Cornelius Sulla, Die späte Republik im Spiegel einer historischen Biographie;33;Lehramt Realschule (modularisiert);068;Geschichte;---;U2;;U;Unterrichtsfach;2020;10199;Modulprüfung zum Modul: Einführungsmodul Alte Geschichte
20252;1097436;09020;Lucius Cornelius Sulla, Die späte Republik im Spiegel einer historischen Biographie;35;Lehramt Gymnasium (modularisiert);068;Geschichte;---;U3;;U;Unterrichtsfach;2020;10199;Modulprüfung zum Modul: Einführungsmodul Alte Geschichte
20252;1097436;09020;Lucius Cornelius Sulla, Die späte Republik im Spiegel einer historischen Biographie;83;Bachelor;068;Geschichte;---;H1;;H;Hauptfach;2020;10399;Modulprüfung zum Modul: Einführungsmodul Alte Geschichte
20252;1097436;09020;Lucius Cornelius Sulla, Die späte Republik im Spiegel einer historischen Biographie;83;Bachelor;068;Geschichte;---;N3;;N;Nebenfach;2020;20399;Modulprüfung zum Modul: Einführungsmodul Alte Geschichte
20252;1097439;09030;Ein Jahrhundert der Krise(n)? Das 14. Jahrhundert (Gruppe A);33;Lehramt Realschule (modularisiert);068;Geschichte;---;U2;;U;Unterrichtsfach;2020;10299;Modulprüfung zum Modul: Einführungsmodul Mittelalterliche Geschichte
20252;1097439;09030;Ein Jahrhundert der Krise(n)? Das 14. Jahrhundert (Gruppe A);35;Lehramt Gymnasium (modularisiert);068;Geschichte;---;U3;;U;Unterrichtsfach;2020;10299;Modulprüfung zum Modul: Einführungsmodul Mittelalterliche Geschichte
20252;1097439;09030;Ein Jahrhundert der Krise(n)? Das 14. Jahrhundert (Gruppe A);83;Bachelor;068;Geschichte;---;H1;;H;Hauptfach;2020;10299;Modulprüfung zum Modul: Einführungsmodul Mittelalterliche Geschichte
20252;1097439;09030;Ein Jahrhundert der Krise(n)? Das 14. Jahrhundert (Gruppe A);83;Bachelor;068;Geschichte;---;N3;;N;Nebenfach;2020;20299;Modulprüfung zum Modul: Einführungsmodul Mittelalterliche Geschichte
20252;1097440;09031;Ein Jahrhundert der Krise(n)? Das 14. Jahrhundert (Gruppe B);33;Lehramt Realschule (modularisiert);068;Geschichte;---;U2;;U;Unterrichtsfach;2020;10299;Modulprüfung zum Modul: Einführungsmodul Mittelalterliche Geschichte
20252;1097440;09031;Ein Jahrhundert der Krise(n)? Das 14. Jahrhundert (Gruppe B);35;Lehramt Gymnasium (modularisiert);068;Geschichte;---;U3;;U;Unterrichtsfach;2020;10299;Modulprüfung zum Modul: Einführungsmodul Mittelalterliche Geschichte
20252;1097440;09031;Ein Jahrhundert der Krise(n)? Das 14. Jahrhundert (Gruppe B);83;Bachelor;068;Geschichte;---;H1;;H;Hauptfach;2020;10299;Modulprüfung zum Modul: Einführungsmodul Mittelalterliche Geschichte
20252;1097440;09031;Ein Jahrhundert der Krise(n)? Das 14. Jahrhundert (Gruppe B);83;Bachelor;068;Geschichte;---;N3;;N;Nebenfach;2020;20299;Modulprüfung zum Modul: Einführungsmodul Mittelalterliche Geschichte
20252;1097442;09001;Ciceros Prozesse - Rhetorik, Recht und Gerechtigkeit in der römischen Republik;35;Lehramt Gymnasium (modularisiert);070;Griechische Philologie;---;U3;;U;Unterrichtsfach;2010;20501;Einführungsvorlesung Alte Geschichte
20252;1097442;09001;Ciceros Prozesse - Rhetorik, Recht und Gerechtigkeit in der römischen Republik;35;Lehramt Gymnasium (modularisiert);095;Lateinische Philologie;---;U3;;U;Unterrichtsfach;2015;20299;Modulprüfung zum Modul: Kontexte der antiken Literatur B
20252;1097442;09001;Ciceros Prozesse - Rhetorik, Recht und Gerechtigkeit in der römischen Republik;83;Bachelor;068;Geschichte;---;H1;;H;Hauptfach;2010;21101;Vertiefungsvorlesung Alte Geschichte I
20252;1097445;09002;Antike im Überblick;32;Lehramt Mittelschule (modularisiert);068;Geschichte;---;U1;;U;Unterrichtsfach;2010;20102;Vertiefungsvorlesung Alte Geschichte II
20252;1097445;09002;Antike im Überblick;35;Lehramt Gymnasium (modularisiert);068;Geschichte;---;U3;;U;Unterrichtsfach;2010;20102;Vertiefungsvorlesung Alte Geschichte I
20252;1097445;09002;Antike im Überblick;83;Bachelor;068;Geschichte;---;H1;;H;Hauptfach;2010;21101;Vertiefungsvorlesung Alte Geschichte I
20252;1097488;09073;Leben und Arbeiten im mittelalterlich-neuzeitlichen München: Eine archäologische und historische Spurensuche;35;Lehramt Gymnasium (modularisiert);068;Geschichte;---;U3;;U;Unterrichtsfach;2020;21899;Modulprüfung zum Modul: Geschichtswissenschaftliche Arbeitsfelder: Quellen und Forschung
20252;1097488;09073;Leben und Arbeiten im mittelalterlich-neuzeitlichen München: Eine archäologische und historische Spurensuche;83;Bachelor;068;Geschichte;---;H1;;H;Hauptfach;2020;20499;Modulprüfung zum Modul: Geschichtswissenschaftliche Arbeitsfelder: Quellen und Forschung
20252;1097488;09073;Leben und Arbeiten im mittelalterlich-neuzeitlichen München: Eine archäologische und historische Spurensuche;83;Bachelor;068;Geschichte;---;N3;;N;Nebenfach;2020;10299;Modulprüfung zum Modul: Geschichtswissenschaftliche Arbeitsfelder: Quellen und Forschung
20252;1097491;09032;Was ist was. Bildung im Spätmittelalter;31;Lehramt Grundschule (modularisiert);068;Geschichte;---;U1;;U;Unterrichtsfach;2020;10299;Modulprüfung zum Modul: Einführungsmodul Mittelalterliche Geschichte
20252;1097491;09032;Was ist was. Bildung im Spätmittelalter;33;Lehramt Realschule (modularisiert);068;Geschichte;---;U2;;U;Unterrichtsfach;2020;10299;Modulprüfung zum Modul: Einführungsmodul Mittelalterliche Geschichte
20252;1097491;09032;Was ist was. Bildung im Spätmittelalter;35;Lehramt Gymnasium (modularisiert);068;Geschichte;---;U3;;U;Unterrichtsfach;2020;10299;Modulprüfung zum Modul: Einführungsmodul Mittelalterliche Geschichte
20252;1097491;09032;Was ist was. Bildung im Spätmittelalter;83;Bachelor;068;Geschichte;---;H1;;H;Hauptfach;2020;10299;Modulprüfung zum Modul: Einführungsmodul Mittelalterliche Geschichte
20252;1097491;09032;Was ist was. Bildung im Spätmittelalter;83;Bachelor;068;Geschichte;---;N3;;N;Nebenfach;2020;20299;Modulprüfung zum Modul: Einführungsmodul Mittelalterliche Geschichte
20252;1097492;;Modulprüfung zum Modul: Einführung in das Neue Testament I;62;Zertifikat/Aufbaustudium;351;Orthodoxe Theologie (K.);---;Z7;;H;Hauptfach;2024;10299;Modulprüfung zum Modul: Einführung in das Neue Testament I
20252;1097492;;Modulprüfung zum Modul: Einführung in das Neue Testament I;83;Bachelor;351;Orthodoxe Theologie (K.);---;N3;;N;Nebenfach;2012;10299;"Modulprüfung ""Einführung in das Neue Testament I"""
20252;1097499;09033;"Klosterland Bayern &#8211; Die bayerischen Klöster und Stifte im Frühmittelalter";31;Lehramt Grundschule (modularisiert);068;Geschichte;---;U1;;U;Unterrichtsfach;2020;10499;Modulprüfung zum Modul: Einführungsmodul Bayerische Geschichte
20252;1097499;09033;"Klosterland Bayern &#8211; Die bayerischen Klöster und Stifte im Frühmittelalter";32;Lehramt Mittelschule (modularisiert);068;Geschichte;---;U1;;U;Unterrichtsfach;2020;10499;Modulprüfung zum Modul: Einführungsmodul Bayerische Geschichte
20252;1097499;09033;"Klosterland Bayern &#8211; Die bayerischen Klöster und Stifte im Frühmittelalter";33;Lehramt Realschule (modularisiert);068;Geschichte;---;U2;;U;Unterrichtsfach;2020;10499;Modulprüfung zum Modul: Einführungsmodul Bayerische Geschichte
20252;1097499;09033;"Klosterland Bayern &#8211; Die bayerischen Klöster und Stifte im Frühmittelalter";35;Lehramt Gymnasium (modularisiert);068;Geschichte;---;U3;;U;Unterrichtsfach;2010;10502;Basiskurs Bayerische Geschichte
20252;1097499;09033;"Klosterland Bayern &#8211; Die bayerischen Klöster und Stifte im Frühmittelalter";35;Lehramt Gymnasium (modularisiert);068;Geschichte;---;U3;;U;Unterrichtsfach;2020;10599;Modulprüfung zum Modul: Einführungsmodul Bayerische Geschichte
20252;1097499;09033;"Klosterland Bayern &#8211; Die bayerischen Klöster und Stifte im Frühmittelalter";83;Bachelor;068;Geschichte;---;H1;;H;Hauptfach;2020;10299;Modulprüfung zum Modul: Einführungsmodul Mittelalterliche Geschichte
20252;1097499;09033;"Klosterland Bayern &#8211; Die bayerischen Klöster und Stifte im Frühmittelalter";83;Bachelor;068;Geschichte;---;N3;;N;Nebenfach;2020;20299;Modulprüfung zum Modul: Einführungsmodul Mittelalterliche Geschichte
20252;1097510;03173;Profilmodul Völkerrecht;83;Bachelor;135;Rechtswissenschaft;---;N3;;N;Nebenfach;2010;21701;Seminar Völkerrecht I
20252;1097510;03173;Profilmodul Völkerrecht;83;Bachelor;135;Rechtswissenschaft;---;N3;;N;Nebenfach;2010;22301;Seminar zu aktuellen Problemen im Völkerrecht I
20252;1097511;03179;Profilmodul Medienrecht: Seminar im Medienrecht;83;Bachelor;135;Rechtswissenschaft;---;N3;;N;Nebenfach;2010;21601;Seminar Medienrecht I
20252;1097511;03179;Profilmodul Medienrecht: Seminar im Medienrecht;83;Bachelor;135;Rechtswissenschaft;---;N3;;N;Nebenfach;2010;22201;Seminar zu aktuellen Problemen im Medienrecht I
20252;1097512;03167;Profilmodul Internationales Recht;83;Bachelor;135;Rechtswissenschaft;---;N3;;N;Nebenfach;2010;21599;Modulprüfung zum Modul: Profilmodul Internationales Recht
20252;1097512;03167;Profilmodul Internationales Recht;83;Bachelor;135;Rechtswissenschaft;---;N3;;N;Nebenfach;2010;21599;Modulprüfung zum Modul: Profilmodul Internationales Recht
20252;1097528;13489;P10.1 Prosodie;83;Bachelor;513;Sprache, Literatur und Kultur;---;N3;;N;Nebenfach;2009;23198;"Modulteilprüfung zu ""Themen der Linguistik: c"" und ""Themen der Linguistik: d"""
20252;1097528;13489;P10.1 Prosodie;83;Bachelor;513;Sprache, Literatur und Kultur;---;N3;;N;Nebenfach;2009;23199;"Modulteilprüfung zu ""Themen der Linguistik: a"" und ""Themen der Linguistik: b"""
20252;1097530;09021;Babylon - Geschichte einer Stadt;31;Lehramt Grundschule (modularisiert);068;Geschichte;---;U1;;U;Unterrichtsfach;2020;10199;Modulprüfung zum Modul: Einführungsmodul Alte Geschichte
20252;1097530;09021;Babylon - Geschichte einer Stadt;33;Lehramt Realschule (modularisiert);068;Geschichte;---;U2;;U;Unterrichtsfach;2020;10199;Modulprüfung zum Modul: Einführungsmodul Alte Geschichte
20252;1097530;09021;Babylon - Geschichte einer Stadt;35;Lehramt Gymnasium (modularisiert);068;Geschichte;---;U3;;U;Unterrichtsfach;2020;10199;Modulprüfung zum Modul: Einführungsmodul Alte Geschichte
20252;1097530;09021;Babylon - Geschichte einer Stadt;83;Bachelor;068;Geschichte;---;H1;;H;Hauptfach;2020;10399;Modulprüfung zum Modul: Einführungsmodul Alte Geschichte
20252;1097530;09021;Babylon - Geschichte einer Stadt;83;Bachelor;068;Geschichte;---;N3;;N;Nebenfach;2020;20399;Modulprüfung zum Modul: Einführungsmodul Alte Geschichte
20252;1097531;09022;Der Nil. Biografie eines Flusses. Gruppe 1;31;Lehramt Grundschule (modularisiert);068;Geschichte;---;U1;;U;Unterrichtsfach;2020;10199;Modulprüfung zum Modul: Einführungsmodul Alte Geschichte
20252;1097531;09022;Der Nil. Biografie eines Flusses. Gruppe 1;32;Lehramt Mittelschule (modularisiert);068;Geschichte;---;U1;;U;Unterrichtsfach;2020;10199;Modulprüfung zum Modul: Einführungsmodul Alte Geschichte
20252;1097531;09022;Der Nil. Biografie eines Flusses. Gruppe 1;33;Lehramt Realschule (modularisiert);068;Geschichte;---;U2;;U;Unterrichtsfach;2020;10199;Modulprüfung zum Modul: Einführungsmodul Alte Geschichte
20252;1097531;09022;Der Nil. Biografie eines Flusses. Gruppe 1;35;Lehramt Gymnasium (modularisiert);068;Geschichte;---;U3;;U;Unterrichtsfach;2020;10199;Modulprüfung zum Modul: Einführungsmodul Alte Geschichte
20252;1097531;09022;Der Nil. Biografie eines Flusses. Gruppe 1;83;Bachelor;068;Geschichte;---;H1;;H;Hauptfach;2020;10399;Modulprüfung zum Modul: Einführungsmodul Alte Geschichte
20252;1097531;09022;Der Nil. Biografie eines Flusses. Gruppe 1;83;Bachelor;068;Geschichte;---;N3;;N;Nebenfach;2020;20399;Modulprüfung zum Modul: Einführungsmodul Alte Geschichte
20252;1097532;09023;Der Nil. Biografie eines Flusses. Gruppe 2;31;Lehramt Grundschule (modularisiert);068;Geschichte;---;U1;;U;Unterrichtsfach;2020;10199;Modulprüfung zum Modul: Einführungsmodul Alte Geschichte
20252;1097532;09023;Der Nil. Biografie eines Flusses. Gruppe 2;33;Lehramt Realschule (modularisiert);068;Geschichte;---;U2;;U;Unterrichtsfach;2020;10199;Modulprüfung zum Modul: Einführungsmodul Alte Geschichte
20252;1097532;09023;Der Nil. Biografie eines Flusses. Gruppe 2;35;Lehramt Gymnasium (modularisiert);068;Geschichte;---;U3;;U;Unterrichtsfach;2020;10199;Modulprüfung zum Modul: Einführungsmodul Alte Geschichte
20252;1097532;09023;Der Nil. Biografie eines Flusses. Gruppe 2;83;Bachelor;068;Geschichte;---;H1;;H;Hauptfach;2020;10399;Modulprüfung zum Modul: Einführungsmodul Alte Geschichte
20252;1097532;09023;Der Nil. Biografie eines Flusses. Gruppe 2;83;Bachelor;068;Geschichte;---;N3;;N;Nebenfach;2020;20399;Modulprüfung zum Modul: Einführungsmodul Alte Geschichte
20252;1097533;09107;Die ersten Gesetze. Lektüre des Codex Hammurapi mit einer Einführung in das Akkadische;35;Lehramt Gymnasium (modularisiert);068;Geschichte;---;U3;;U;Unterrichtsfach;2020;20499;Modulprüfung zum Modul: Geschichtswissenschaftliche Arbeitsfelder: Quellen und Forschung
20252;1097533;09107;Die ersten Gesetze. Lektüre des Codex Hammurapi mit einer Einführung in das Akkadische;35;Lehramt Gymnasium (modularisiert);068;Geschichte;---;U3;;U;Unterrichtsfach;2020;21899;Modulprüfung zum Modul: Geschichtswissenschaftliche Arbeitsfelder: Quellen und Forschung
20252;1097533;09107;Die ersten Gesetze. Lektüre des Codex Hammurapi mit einer Einführung in das Akkadische;83;Bachelor;068;Geschichte;---;H1;;H;Hauptfach;2020;20499;Modulprüfung zum Modul: Geschichtswissenschaftliche Arbeitsfelder: Quellen und Forschung
20252;1097533;09107;Die ersten Gesetze. Lektüre des Codex Hammurapi mit einer Einführung in das Akkadische;83;Bachelor;068;Geschichte;---;N3;;N;Nebenfach;2020;10299;Modulprüfung zum Modul: Geschichtswissenschaftliche Arbeitsfelder: Quellen und Forschung
20252;1097533;09107;Die ersten Gesetze. Lektüre des Codex Hammurapi mit einer Einführung in das Akkadische;88;Master;068;Geschichte;---;M0;;H;Hauptfach;2018;23499;Modulprüfung zum Modul: Modul Quellenanalyse und Quellenkritik Alte Geschichte I
20252;1097534;09208;Aktuelle Forschungsfelder der Alten Geschichte;88;Master;068;Geschichte;---;M0;;H;Hauptfach;2018;21299;Modulprüfung zum Modul: Modul Aktuelle Forschungsfelder Alte Geschichte
20252;1097534;09208;Aktuelle Forschungsfelder der Alten Geschichte;88;Master;068;Geschichte;G20;00;;H;Hauptfach;-1;20199;Modulprüfung zum Modul: Aktuelle Forschungsfelder Geschichtswissenschaft
20252;1097535;03170;Profilmodul Völker-/Europarecht: Aktuelle Entwicklungen im Völker- und Europarecht;83;Bachelor;135;Rechtswissenschaft;---;N3;;N;Nebenfach;2010;21401;Seminar Europarecht I
20252;1097535;03170;Profilmodul Völker-/Europarecht: Aktuelle Entwicklungen im Völker- und Europarecht;83;Bachelor;135;Rechtswissenschaft;---;N3;;N;Nebenfach;2010;22001;Seminar zu aktuellen Problemen im Europarecht I
20252;1097536;03180;Profilmodul Zivilrecht: Aktuelle Entwicklungen im Unternehmensrecht;83;Bachelor;135;Rechtswissenschaft;---;N3;;N;Nebenfach;2010;21801;Seminar Zivilrecht I
20252;1097536;03180;Profilmodul Zivilrecht: Aktuelle Entwicklungen im Unternehmensrecht;83;Bachelor;135;Rechtswissenschaft;---;N3;;N;Nebenfach;2010;22401;Seminar zu aktuellen Problemen im Zivilrecht I
20252;1097537;03168;Profilmodul Völkerrecht: Seminar im Völkerrecht für Nebenfachstudierende: Krieg in der Ukraine;83;Bachelor;135;Rechtswissenschaft;---;N3;;N;Nebenfach;2010;21599;Modulprüfung zum Modul: Profilmodul Internationales Recht
20252;1097537;03168;Profilmodul Völkerrecht: Seminar im Völkerrecht für Nebenfachstudierende: Krieg in der Ukraine;83;Bachelor;135;Rechtswissenschaft;---;N3;;N;Nebenfach;2010;21701;Seminar Völkerrecht I
20252;1097549;;Modulprüfung zum Modul: Grundlagen der ethischen Theologie;62;Zertifikat/Aufbaustudium;351;Orthodoxe Theologie (K.);---;Z7;;H;Hauptfach;2024;10699;Modulprüfung zum Modul: Grundlagen der ethischen Theologie
20252;1097549;;Modulprüfung zum Modul: Grundlagen der ethischen Theologie;83;Bachelor;351;Orthodoxe Theologie (K.);---;N3;;N;Nebenfach;2012;10699;"Modulprüfung ""Grundlagen der ethischen Theologie"""
20252;1097670;09019;Die ersten Unternehmer - Handel im Alten Nahen Osten;32;Lehramt Mittelschule (modularisiert);068;Geschichte;---;U1;;U;Unterrichtsfach;2020;10199;Modulprüfung zum Modul: Einführungsmodul Alte Geschichte
20252;1097670;09019;Die ersten Unternehmer - Handel im Alten Nahen Osten;33;Lehramt Realschule (modularisiert);068;Geschichte;---;U2;;U;Unterrichtsfach;2020;10199;Modulprüfung zum Modul: Einführungsmodul Alte Geschichte
20252;1097670;09019;Die ersten Unternehmer - Handel im Alten Nahen Osten;35;Lehramt Gymnasium (modularisiert);068;Geschichte;---;U3;;U;Unterrichtsfach;2020;10199;Modulprüfung zum Modul: Einführungsmodul Alte Geschichte
20252;1097670;09019;Die ersten Unternehmer - Handel im Alten Nahen Osten;83;Bachelor;068;Geschichte;---;H1;;H;Hauptfach;2020;10399;Modulprüfung zum Modul: Einführungsmodul Alte Geschichte
20252;1097670;09019;Die ersten Unternehmer - Handel im Alten Nahen Osten;83;Bachelor;068;Geschichte;---;N3;;N;Nebenfach;2020;20399;Modulprüfung zum Modul: Einführungsmodul Alte Geschichte
20252;1097674;09156;"&#8222;Making and breaking of Nations&#8220; - Nationalitätenpolitik in der Sowjetunion";35;Lehramt Gymnasium (modularisiert);068;Geschichte;---;U3;;U;Unterrichtsfach;2020;21699;Modulprüfung zum Modul: Vertiefungsmodul Neueste Geschichte I
20252;1097674;09156;"&#8222;Making and breaking of Nations&#8220; - Nationalitätenpolitik in der Sowjetunion";83;Bachelor;068;Geschichte;---;H1;;H;Hauptfach;2020;21699;Modulprüfung zum Modul: Vertiefungsmodul Neuere und Neueste Geschichte I
20252;1097674;09156;"&#8222;Making and breaking of Nations&#8220; - Nationalitätenpolitik in der Sowjetunion";83;Bachelor;068;Geschichte;---;H1;;H;Hauptfach;2020;21799;Modulprüfung zum Modul: Vertiefungsmodul Neuere und Neueste Geschichte II
20252;1097674;09156;"&#8222;Making and breaking of Nations&#8220; - Nationalitätenpolitik in der Sowjetunion";83;Bachelor;068;Geschichte;---;N3;;N;Nebenfach;2020;20899;Modulprüfung zum Modul: Vertiefungsmodul Neuere und Neueste Geschichte I
20252;1097674;09156;"&#8222;Making and breaking of Nations&#8220; - Nationalitätenpolitik in der Sowjetunion";83;Bachelor;068;Geschichte;---;N3;;N;Nebenfach;2020;20999;Modulprüfung zum Modul: Vertiefungsmodul Neuere und Neueste Geschichte II
20252;1097676;09108;Filme der Perestrojkazeit als historische Quelle;83;Bachelor;068;Geschichte;---;H1;;H;Hauptfach;2020;20499;Modulprüfung zum Modul: Geschichtswissenschaftliche Arbeitsfelder: Quellen und Forschung
20252;1097676;09108;Filme der Perestrojkazeit als historische Quelle;83;Bachelor;068;Geschichte;---;N3;;N;Nebenfach;2020;10299;Modulprüfung zum Modul: Geschichtswissenschaftliche Arbeitsfelder: Quellen und Forschung
20252;1097676;09108;Filme der Perestrojkazeit als historische Quelle;88;Master;068;Geschichte;---;M0;;H;Hauptfach;2018;28699;Modulprüfung zum Modul: Modul Quellenanalyse und Quellenkritik Ost- und Südosteuropäische Geschichte II
