Semester;AnkerID (veranstid);Veranstaltungstitel;Abschluss;AbschlussTxT;Studiengang;StudiengangTxT;Vertiefung;Schwerpunkt;SchwerpunktTxt;KzFa;KzFaTxt;PO-Version;Porgnr;Pordnr;Prüfungsnr.;Prüfungstext
20242;1042958;"Konversation und Wortschatz I (Begleitübung zu ""Rumänisch für Anfänger I"")";83;Bachelor;152;Allgemeine und Indogermanische Sprachwissenschaft;---;H1;;H;Hauptfach;2009;10161954;6010121;20802;Sprachliche und landeskundliche Übungen 1 (Übung)
20242;1042962;Katalanisch I;83;Bachelor;152;Allgemeine und Indogermanische Sprachwissenschaft;---;H1;;H;Hauptfach;2019;10148447;6075976;21599;Modulprüfung zum Modul: Sprachpraxis I - Katalanisch
20242;1042971;Akkadisch I;83;Bachelor;152;Allgemeine und Indogermanische Sprachwissenschaft;---;H1;;H;Hauptfach;2009;10132737;6010099;20101;Akkadisch I
20242;1042971;Akkadisch I;83;Bachelor;152;Allgemeine und Indogermanische Sprachwissenschaft;---;H1;;H;Hauptfach;2009;10132755;6010099;20101;Akkadisch I
20242;1042971;Akkadisch I;83;Bachelor;152;Allgemeine und Indogermanische Sprachwissenschaft;---;H1;;H;Hauptfach;2019;10132749;6075929;20199;Modulprüfung zum Modul: Sprachpraxis I - Akkadisch
20242;1042971;Akkadisch I;83;Bachelor;152;Allgemeine und Indogermanische Sprachwissenschaft;---;H1;;H;Hauptfach;2019;10132767;6075929;20199;Modulprüfung zum Modul: Sprachpraxis I - Akkadisch
20242;1042974;Hethitisch I;83;Bachelor;152;Allgemeine und Indogermanische Sprachwissenschaft;---;H1;;H;Hauptfach;2009;10132796;6010113;20501;Hethitisch I
20242;1042974;Hethitisch I;83;Bachelor;152;Allgemeine und Indogermanische Sprachwissenschaft;---;H1;;H;Hauptfach;2019;10132803;6075963;21199;Modulprüfung zum Modul: Sprachpraxis I - Hethitisch
20242;1043017;Isländisch 3;83;Bachelor;152;Allgemeine und Indogermanische Sprachwissenschaft;---;H1;;H;Hauptfach;2019;10137340;6076216;28799;Modulprüfung zum Modul: Sprachpraxis III - Isländisch
20242;1043211;Telugu-Lektüre: Katamaraju-katha;83;Bachelor;152;Allgemeine und Indogermanische Sprachwissenschaft;---;H1;;H;Hauptfach;2019;10134452;6076089;24999;Modulprüfung zum Modul: Sprachpraxis II - Moderne indische Sprache
20242;1043361;Isländisch 1;83;Bachelor;152;Allgemeine und Indogermanische Sprachwissenschaft;---;H1;;H;Hauptfach;2019;10137365;6075972;21499;Modulprüfung zum Modul: Sprachpraxis I - Isländisch
20242;1043512;Negation;83;Bachelor;152;Allgemeine und Indogermanische Sprachwissenschaft;---;H1;;H;Hauptfach;2019;10141594;6076231;29299;Modulprüfung zum Modul: Themen der Sprachtypologie II
20242;1043525;Albanische Landes- und Kulturkunde;83;Bachelor;152;Allgemeine und Indogermanische Sprachwissenschaft;---;H1;;H;Hauptfach;2019;10157035;6076170;27399;Modulprüfung zum Modul: Historische Sprachwissenschaft indogermanischer Einzelsprachen I
20242;1043525;Albanische Landes- und Kulturkunde;83;Bachelor;152;Allgemeine und Indogermanische Sprachwissenschaft;---;H1;;H;Hauptfach;2019;10157036;6076173;27499;Modulprüfung zum Modul: Historische Sprachwissenschaft indogermanischer Einzelsprachen II
20242;1043526;Altpersisch;83;Bachelor;152;Allgemeine und Indogermanische Sprachwissenschaft;---;H1;;H;Hauptfach;2009;10157099;6010167;10704;Linguistische Beschreibung
20242;1043537;Madagassisch;83;Bachelor;152;Allgemeine und Indogermanische Sprachwissenschaft;---;H1;;H;Hauptfach;2019;10162767;6076176;27599;Modulprüfung zum Modul: Themen der Sprachtypologie I
20242;1043566;Einführung in das Litauische / Litauische Sprachgeschichte;83;Bachelor;152;Allgemeine und Indogermanische Sprachwissenschaft;---;H1;;H;Hauptfach;2019;10141490;6076228;29199;Modulprüfung zum Modul: Themen der historischen Sprachwissenschaft I
20242;1045231;Abschlussübung romanistische Linguistik (B.A. Romanistik und Italianistik);83;Bachelor;152;Allgemeine und Indogermanische Sprachwissenschaft;---;H1;;H;Hauptfach;2019;10161930;6076339;32499;Modulprüfung zum Modul: Forschungsbereiche der Sprachwissenschaft
20242;1045232;Einführung in das Okzitanische;83;Bachelor;152;Allgemeine und Indogermanische Sprachwissenschaft;---;H1;;H;Hauptfach;2019;10161987;6076037;23399;Modulprüfung zum Modul: Sprachpraxis I - Romanische Regional- und Minderheitensprachen
20242;1045336;Português III (BA);83;Bachelor;152;Allgemeine und Indogermanische Sprachwissenschaft;---;H1;;H;Hauptfach;2019;10161944;6076290;31099;Modulprüfung zum Modul: Sprachpraxis III - Portugiesisch
20242;1045377;Galicisch I;83;Bachelor;152;Allgemeine und Indogermanische Sprachwissenschaft;---;H1;;H;Hauptfach;2019;10161984;6076037;23399;Modulprüfung zum Modul: Sprachpraxis I - Romanische Regional- und Minderheitensprachen
20242;1045377;Galicisch I;83;Bachelor;152;Allgemeine und Indogermanische Sprachwissenschaft;---;H1;;H;Hauptfach;2019;10161985;6076161;27099;Modulprüfung zum Modul: Sprachpraxis II - Romanische Regional- und Minderheitensprachen
20242;1046652;Grundkurs Altnordisch;83;Bachelor;152;Allgemeine und Indogermanische Sprachwissenschaft;---;H1;;H;Hauptfach;2019;10137404;6076052;23899;Modulprüfung zum Modul: Sprachpraxis I - Altnordisch
20242;1046693;Tocharisch: Lektüre und Grammatik;83;Bachelor;152;Allgemeine und Indogermanische Sprachwissenschaft;---;H1;;H;Hauptfach;2019;10142428;6076333;32299;Modulprüfung zum Modul: Themen der historischen Sprachwissenschaft II
20242;1046856;Slovakisch I;83;Bachelor;152;Allgemeine und Indogermanische Sprachwissenschaft;---;H1;;H;Hauptfach;2019;10141467;6076007;22499;Modulprüfung zum Modul: Sprachpraxis I - Slovakisch
20242;1046856;Slovakisch I;83;Bachelor;152;Allgemeine und Indogermanische Sprachwissenschaft;---;H1;;H;Hauptfach;2019;10141468;6076007;22499;Modulprüfung zum Modul: Sprachpraxis I - Slovakisch
20242;1046857;Slovakisch III;83;Bachelor;152;Allgemeine und Indogermanische Sprachwissenschaft;---;H1;;H;Hauptfach;2019;10141465;6076306;31499;Modulprüfung zum Modul: Sprachpraxis III - Slovakisch
20242;1046857;Slovakisch III;83;Bachelor;152;Allgemeine und Indogermanische Sprachwissenschaft;---;H1;;H;Hauptfach;2019;10141466;6076306;31499;Modulprüfung zum Modul: Sprachpraxis III - Slovakisch
20242;1046858;Slovenisch I;83;Bachelor;152;Allgemeine und Indogermanische Sprachwissenschaft;---;H1;;H;Hauptfach;2019;10141469;6076011;22599;Modulprüfung zum Modul: Sprachpraxis I - Slovenisch
20242;1046944;Russisch Ib;83;Bachelor;152;Allgemeine und Indogermanische Sprachwissenschaft;---;H1;;H;Hauptfach;2019;10141446;6075999;22299;Modulprüfung zum Modul: Sprachpraxis I - Russisch
20242;1046945;Tschechisch I (6 SWS);83;Bachelor;152;Allgemeine und Indogermanische Sprachwissenschaft;---;H1;;H;Hauptfach;2019;10141447;6076018;22799;Modulprüfung zum Modul: Sprachpraxis I - Tschechisch
20242;1046993;Russisch Ia;83;Bachelor;152;Allgemeine und Indogermanische Sprachwissenschaft;---;H1;;H;Hauptfach;2019;10141445;6075999;22299;Modulprüfung zum Modul: Sprachpraxis I - Russisch
20242;1047015;Polnisch I;83;Bachelor;152;Allgemeine und Indogermanische Sprachwissenschaft;---;H1;;H;Hauptfach;2019;10141449;6075989;21999;Modulprüfung zum Modul: Sprachpraxis I - Polnisch
20242;1047016;Polnisch III;83;Bachelor;152;Allgemeine und Indogermanische Sprachwissenschaft;---;H1;;H;Hauptfach;2019;10141456;6076287;30999;Modulprüfung zum Modul: Sprachpraxis III - Polnisch
20242;1047018;Bosnisch/Kroatisch/Montenegrinisch/Serbisch I;83;Bachelor;152;Allgemeine und Indogermanische Sprachwissenschaft;---;H1;;H;Hauptfach;2019;10141450;6076003;22399;Modulprüfung zum Modul: Sprachpraxis I - Serbisch-Kroatisch
20242;1047243;Russisch III;83;Bachelor;152;Allgemeine und Indogermanische Sprachwissenschaft;---;H1;;H;Hauptfach;2019;10141453;6076298;31299;Modulprüfung zum Modul: Sprachpraxis III - Russisch
20242;1047261;Ukrainisch I;83;Bachelor;152;Allgemeine und Indogermanische Sprachwissenschaft;---;H1;;H;Hauptfach;2019;10141448;6076025;22999;Modulprüfung zum Modul: Sprachpraxis I - Ukrainisch
20242;1047265;Ukrainisch III;83;Bachelor;152;Allgemeine und Indogermanische Sprachwissenschaft;---;H1;;H;Hauptfach;2019;10141457;6076321;31899;Modulprüfung zum Modul: Sprachpraxis III - Ukrainisch
20242;1047439;Bosnisch/Kroatisch/Montenegrinisch/Serbisch III;83;Bachelor;152;Allgemeine und Indogermanische Sprachwissenschaft;---;H1;;H;Hauptfach;2019;10141460;6076302;31399;Modulprüfung zum Modul: Sprachpraxis III - Serbisch-Kroatisch
20242;1047455;Tschechisch III (7 SWS);83;Bachelor;152;Allgemeine und Indogermanische Sprachwissenschaft;---;H1;;H;Hauptfach;2019;10141458;6076314;31699;Modulprüfung zum Modul: Sprachpraxis III - Tschechisch
20242;1048057;Udmurtisch: Sprachliche Grundlagen und Textarbeit;83;Bachelor;152;Allgemeine und Indogermanische Sprachwissenschaft;---;H1;;H;Hauptfach;2019;10140640;6076040;23499;Modulprüfung zum Modul: Sprachpraxis I - Weitere uralische Sprache
20242;1048057;Udmurtisch: Sprachliche Grundlagen und Textarbeit;83;Bachelor;152;Allgemeine und Indogermanische Sprachwissenschaft;---;H1;;H;Hauptfach;2019;10140642;6076164;27199;Modulprüfung zum Modul: Sprachpraxis II - Weitere uralische Sprache
20242;1048057;Udmurtisch: Sprachliche Grundlagen und Textarbeit;83;Bachelor;152;Allgemeine und Indogermanische Sprachwissenschaft;---;H1;;H;Hauptfach;2019;10140647;6076040;23499;Modulprüfung zum Modul: Sprachpraxis I - Weitere uralische Sprache
20242;1048057;Udmurtisch: Sprachliche Grundlagen und Textarbeit;83;Bachelor;152;Allgemeine und Indogermanische Sprachwissenschaft;---;H1;;H;Hauptfach;2019;10140649;6076164;27199;Modulprüfung zum Modul: Sprachpraxis II - Weitere uralische Sprache
20242;1048057;Udmurtisch: Sprachliche Grundlagen und Textarbeit;83;Bachelor;152;Allgemeine und Indogermanische Sprachwissenschaft;---;H1;;H;Hauptfach;2019;10141443;6076333;32299;Modulprüfung zum Modul: Themen der historischen Sprachwissenschaft II
20242;1048057;Udmurtisch: Sprachliche Grundlagen und Textarbeit;83;Bachelor;152;Allgemeine und Indogermanische Sprachwissenschaft;---;H1;;H;Hauptfach;2019;10141444;6076333;32299;Modulprüfung zum Modul: Themen der historischen Sprachwissenschaft II
20242;1048169;Bulgarisch I;83;Bachelor;152;Allgemeine und Indogermanische Sprachwissenschaft;---;H1;;H;Hauptfach;2009;10123420;6010817;20499;"Modulteilprüfung zu ""Sprachkurs 1.1"" und ""Sprachkurs 1.2"""
20242;1048169;Bulgarisch I;83;Bachelor;152;Allgemeine und Indogermanische Sprachwissenschaft;---;H1;;H;Hauptfach;2019;10123411;6075939;20499;Modulprüfung zum Modul: Sprachpraxis I - Bulgarisch
20242;1048170;Bulgarisch III;83;Bachelor;152;Allgemeine und Indogermanische Sprachwissenschaft;---;H1;;H;Hauptfach;2019;10123398;6076194;28099;Modulprüfung zum Modul: Sprachpraxis III - Bulgarisch
20242;1048828;Language Contact;83;Bachelor;152;Allgemeine und Indogermanische Sprachwissenschaft;---;H1;;H;Hauptfach;2019;10141595;6076330;32199;Modulprüfung zum Modul: Empirische Sprachwissenschaft II
20242;1050425;Northern Mansi: a view from archival folklore narratives;83;Bachelor;152;Allgemeine und Indogermanische Sprachwissenschaft;---;H1;;H;Hauptfach;2019;10151249;6076040;23499;Modulprüfung zum Modul: Sprachpraxis I - Weitere uralische Sprache
20242;1050425;Northern Mansi: a view from archival folklore narratives;83;Bachelor;152;Allgemeine und Indogermanische Sprachwissenschaft;---;H1;;H;Hauptfach;2019;10151250;6076164;27199;Modulprüfung zum Modul: Sprachpraxis II - Weitere uralische Sprache
20242;1050916;Modernes Mongolisch für Anfänger (P9.1.2 BA/WP3.1 MA);83;Bachelor;152;Allgemeine und Indogermanische Sprachwissenschaft;---;H1;;H;Hauptfach;2019;10133811;6076043;23599;Modulprüfung zum Modul: Sprachpraxis I - Zentralasiatische Sprachen
20242;1050924;Klassisches Mongolisch I (P9.1.2 BA/WP3.1 MA);83;Bachelor;152;Allgemeine und Indogermanische Sprachwissenschaft;---;H1;;H;Hauptfach;2019;10133858;6076043;23599;Modulprüfung zum Modul: Sprachpraxis I - Zentralasiatische Sprachen
20242;1050924;Klassisches Mongolisch I (P9.1.2 BA/WP3.1 MA);83;Bachelor;152;Allgemeine und Indogermanische Sprachwissenschaft;---;H1;;H;Hauptfach;2019;10184338;6076043;23599;Modulprüfung zum Modul: Sprachpraxis I - Zentralasiatische Sprachen
20251;1059789;Abschlussübung romanistische Linguistik (B.A. Romanistik und Italianistik);83;Bachelor;152;Allgemeine und Indogermanische Sprachwissenschaft;---;H1;;H;Hauptfach;2019;10197615;6076339;32499;Modulprüfung zum Modul: Forschungsbereiche der Sprachwissenschaft
20251;1061025;Einführung in die lateinische Sprache und Kultur III (Vorbereitung auf die Latinumsprüfung);83;Bachelor;152;Allgemeine und Indogermanische Sprachwissenschaft;---;H1;;H;Hauptfach;2019;10185172;6076222;28999;Modulprüfung zum Modul: Sprachpraxis III - Latein
20251;1061026;Einführung in die griechische Sprache und Kultur II;83;Bachelor;152;Allgemeine und Indogermanische Sprachwissenschaft;---;H1;;H;Hauptfach;2009;10185115;6010815;20398;"Modulteilprüfung zu ""Einführung in die Griechische Sprache und Kultur IIa"" und ""Einführung in die Griechische Sprache und Kultur IIb"""
20251;1061026;Einführung in die griechische Sprache und Kultur II;83;Bachelor;152;Allgemeine und Indogermanische Sprachwissenschaft;---;H1;;H;Hauptfach;2009;10185133;6010815;20398;"Modulteilprüfung zu ""Einführung in die Griechische Sprache und Kultur IIa"" und ""Einführung in die Griechische Sprache und Kultur IIb"""
20251;1061026;Einführung in die griechische Sprache und Kultur II;83;Bachelor;152;Allgemeine und Indogermanische Sprachwissenschaft;---;H1;;H;Hauptfach;2019;10185121;6076073;24499;Modulprüfung zum Modul: Sprachpraxis II - Altgriechisch
20251;1061026;Einführung in die griechische Sprache und Kultur II;83;Bachelor;152;Allgemeine und Indogermanische Sprachwissenschaft;---;H1;;H;Hauptfach;2019;10185139;6076073;24499;Modulprüfung zum Modul: Sprachpraxis II - Altgriechisch
20251;1061294;Einführung in die lateinische Sprache und Kultur I, Grundstufe (für Anfänger ohne Vorkenntnisse);83;Bachelor;152;Allgemeine und Indogermanische Sprachwissenschaft;---;H1;;H;Hauptfach;2009;10184966;6010118;20701;Einführung in die lateinische Sprache und Kultur I Grundstufe
20251;1061294;Einführung in die lateinische Sprache und Kultur I, Grundstufe (für Anfänger ohne Vorkenntnisse);83;Bachelor;152;Allgemeine und Indogermanische Sprachwissenschaft;---;H1;;H;Hauptfach;2019;10184969;6075979;21699;Modulprüfung zum Modul: Sprachpraxis I - Latein
20251;1064122;Einführung in die lateinische Sprache und Kultur II, Mittelstufe (für Fortgeschrittene);83;Bachelor;152;Allgemeine und Indogermanische Sprachwissenschaft;---;H1;;H;Hauptfach;2009;10185161;6010144;20702;Einführung in die lateinische Sprache und Kultur II Mittelstufe
20251;1064122;Einführung in die lateinische Sprache und Kultur II, Mittelstufe (für Fortgeschrittene);83;Bachelor;152;Allgemeine und Indogermanische Sprachwissenschaft;---;H1;;H;Hauptfach;2019;10185162;6076102;25399;Modulprüfung zum Modul: Sprachpraxis II - Latein
20251;1064123;Einführung in die griechische Sprache und Kultur I;83;Bachelor;152;Allgemeine und Indogermanische Sprachwissenschaft;---;H1;;H;Hauptfach;2019;10184983;6075953;20899;Modulprüfung zum Modul: Sprachpraxis I - Altgriechisch
20251;1066491;Português I (BA);83;Bachelor;152;Allgemeine und Indogermanische Sprachwissenschaft;---;H1;;H;Hauptfach;2009;10185828;6010120;20801;Grammatikkompetenz 1 (Übung)
20251;1066491;Português I (BA);83;Bachelor;152;Allgemeine und Indogermanische Sprachwissenschaft;---;H1;;H;Hauptfach;2009;10185830;6010121;20802;Sprachliche und landeskundliche Übungen 1 (Übung)
20251;1066491;Português I (BA);83;Bachelor;152;Allgemeine und Indogermanische Sprachwissenschaft;---;H1;;H;Hauptfach;2019;10185829;6075992;22099;Modulprüfung zum Modul: Sprachpraxis I - Portugiesisch
20251;1068506;Aufbaukurs Türkisch 2 (= Türkisch 4);83;Bachelor;152;Allgemeine und Indogermanische Sprachwissenschaft;---;H1;;H;Hauptfach;2019;10182363;6076376;33499;Modulprüfung zum Modul: Sprachpraxis IV - Türkisch
20251;1068593;Okzitanisch II;83;Bachelor;152;Allgemeine und Indogermanische Sprachwissenschaft;---;H1;;H;Hauptfach;2019;10185831;6076037;23399;Modulprüfung zum Modul: Sprachpraxis I - Romanische Regional- und Minderheitensprachen
20251;1068634;Isländisch 2;83;Bachelor;152;Allgemeine und Indogermanische Sprachwissenschaft;---;H1;;H;Hauptfach;2019;10169842;6076092;25099;Modulprüfung zum Modul: Sprachpraxis II - Isländisch
20251;1068635;Isländisch 4;83;Bachelor;152;Allgemeine und Indogermanische Sprachwissenschaft;---;H1;;H;Hauptfach;2019;10169935;6076267;30399;Modulprüfung zum Modul: Sprachpraxis IV - Isländisch
20251;1068798;Grundfragen und Methoden der Indogermanistik;83;Bachelor;152;Allgemeine und Indogermanische Sprachwissenschaft;---;H1;;H;Hauptfach;2009;10184646;6010803;10299;"Modulteilprüfung zu ""Einführung in die Indogermanistik"" und ""Einführung in die Albanologie"""
20251;1068798;Grundfragen und Methoden der Indogermanistik;83;Bachelor;152;Allgemeine und Indogermanische Sprachwissenschaft;---;H1;;H;Hauptfach;2019;10184645;6075903;10399;Modulprüfung zum Modul: Grundlagen der Indogermanischen Sprachwissenschaft
20251;1069045;Griechische Sprachwissenschaft und Philologie - Griechische Performanzsprachen;83;Bachelor;152;Allgemeine und Indogermanische Sprachwissenschaft;---;H1;;H;Hauptfach;2009;10185036;6010165;10702;Historische Sprachwissenschaft des Griechischen
20251;1069092;Arabisch 2 - Gruppe 2 (12224);83;Bachelor;152;Allgemeine und Indogermanische Sprachwissenschaft;---;H1;;H;Hauptfach;2019;10165076;6076055;23999;Modulprüfung zum Modul: Sprachpraxis II - Arabisch
20251;1069127;Aufbaukurs Persisch 2  (= Persisch 4);83;Bachelor;152;Allgemeine und Indogermanische Sprachwissenschaft;---;H1;;H;Hauptfach;2019;10182337;6076342;32599;Modulprüfung zum Modul: Sprachpraxis IV - Persisch
20251;1069127;Aufbaukurs Persisch 2  (= Persisch 4);83;Bachelor;152;Allgemeine und Indogermanische Sprachwissenschaft;---;H1;;H;Hauptfach;2019;10182343;6076342;32599;Modulprüfung zum Modul: Sprachpraxis IV - Persisch
20251;1069165;Grundkurs Altnordisch;83;Bachelor;152;Allgemeine und Indogermanische Sprachwissenschaft;---;H1;;H;Hauptfach;2019;10169666;6076052;23899;Modulprüfung zum Modul: Sprachpraxis I - Altnordisch
20251;1069181;Die Homerische Kunstsprache;83;Bachelor;152;Allgemeine und Indogermanische Sprachwissenschaft;---;H1;;H;Hauptfach;2019;10184708;6076225;29099;Modulprüfung zum Modul: Historische Sprachwissenschaft indogermanischer Einzelsprachen III
20251;1069182;Historische Sprachwissenschaft des Griechischen - Griechische Sprachgeschichte und Dialekte;83;Bachelor;152;Allgemeine und Indogermanische Sprachwissenschaft;---;H1;;H;Hauptfach;2019;10185049;6076225;29099;Modulprüfung zum Modul: Historische Sprachwissenschaft indogermanischer Einzelsprachen III
20251;1069182;Historische Sprachwissenschaft des Griechischen - Griechische Sprachgeschichte und Dialekte;83;Bachelor;152;Allgemeine und Indogermanische Sprachwissenschaft;---;H1;;H;Hauptfach;2019;10185050;6076274;30599;Modulprüfung zum Modul: Historische Sprachwissenschaft indogermanischer Einzelsprachen IV
20251;1069183;Einführung in das Gotische;83;Bachelor;152;Allgemeine und Indogermanische Sprachwissenschaft;---;H1;;H;Hauptfach;2009;10184693;6010167;10704;Linguistische Beschreibung
20251;1069183;Einführung in das Gotische;83;Bachelor;152;Allgemeine und Indogermanische Sprachwissenschaft;---;H1;;H;Hauptfach;2009;10184698;6010164;10701;Historische Sprachwissenschaft indogermanisch I
20251;1069183;Einführung in das Gotische;83;Bachelor;152;Allgemeine und Indogermanische Sprachwissenschaft;---;H1;;H;Hauptfach;2019;10184692;6076228;29199;Modulprüfung zum Modul: Themen der historischen Sprachwissenschaft I
